class,mem,fhr,bss,base rate,auc
hailone_rptdist_2hr,7,14,0.02735669963173426,0.0006472901759644272,0.9723134540972672
wind_rptdist_2hr,7,14,0.10476160724471606,0.0019735314604132806,0.9782440164260958
torn_rptdist_2hr,7,14,0.045611712125354975,0.0003201272065911026,0.9872161982950909
any_rptdist_2hr,7,14,0.10950043107682605,0.0025434282457732654,0.9734158041989897
sighail_rptdist_2hr,8,14,0.005023622059169841,5.628610225777628e-05,0.9665115120353497
sigwind_rptdist_2hr,8,14,0.040243493920572804,0.00019700135790221696,0.9861752378305072
hailone_rptdist_2hr,8,14,0.02262888248243311,0.0006472901759644272,0.971868565185863
wind_rptdist_2hr,8,14,0.10730696294533892,0.0019735314604132806,0.9776779940815523
torn_rptdist_2hr,8,14,0.042928364390207974,0.0003201272065911026,0.9902909604691279
any_rptdist_2hr,8,14,0.10764473092197469,0.0025434282457732654,0.973362559958125
sighail_rptdist_2hr,9,14,0.0010453234315275228,5.628610225777628e-05,0.936372125729122
sigwind_rptdist_2hr,9,14,0.0239791167745399,0.00019700135790221696,0.9840888173668797
hailone_rptdist_2hr,9,14,0.031454183153376,0.0006472901759644272,0.9689258836443267
wind_rptdist_2hr,9,14,0.08981342740287679,0.0019735314604132806,0.9789031862214959
torn_rptdist_2hr,9,14,0.03973019148293766,0.0003201272065911026,0.9882121162072318
any_rptdist_2hr,9,14,0.10091529403500743,0.0025434282457732654,0.9734031260696258
sighail_rptdist_2hr,ensmean,14,0.0038423101445862473,5.628610225777628e-05,0.9699153638045919
sigwind_rptdist_2hr,ensmean,14,0.03766827562955877,0.00019700135790221696,0.9855548063225769
hailone_rptdist_2hr,ensmean,14,0.030539592005405902,0.0006472901759644272,0.974800007086235
wind_rptdist_2hr,ensmean,14,0.11364792185930417,0.0019735314604132806,0.9785826081953508
torn_rptdist_2hr,ensmean,14,0.052234322739090344,0.0003201272065911026,0.9898299897666476
any_rptdist_2hr,ensmean,14,0.11675858648961424,0.0025434282457732654,0.9744549742186898
sighail_rptdist_2hr,0,15,-0.0004595294985163534,3.5178813911110175e-05,0.9892109818048774
sigwind_rptdist_2hr,0,15,0.007021877649704411,0.00019700135790221696,0.9750273569171656
hailone_rptdist_2hr,0,15,0.023502145576219213,0.0006824689898755373,0.9747419904106016
wind_rptdist_2hr,0,15,0.0961754277932092,0.0023182838367421603,0.9763612256777527
torn_rptdist_2hr,0,15,0.045612007462564774,0.00036937754606665684,0.9850441833211921
any_rptdist_2hr,0,15,0.10588107811894298,0.0029550203685332547,0.9731717318042655
sighail_rptdist_2hr,1,15,-0.01135746421655659,3.5178813911110175e-05,0.9865823283565287
sigwind_rptdist_2hr,1,15,0.01901670895515284,0.00019700135790221696,0.9831311367710143
