class,mem,fhr,bss,base rate,auc
hailone_rptdist_2hr,7,14,0.026621895291482067,0.0006472901759644272,0.9713714860768492
wind_rptdist_2hr,7,14,0.10303172286886964,0.0019735314604132806,0.9783710927966572
torn_rptdist_2hr,7,14,0.058672047365380675,0.0003201272065911026,0.9883672425838939
any_rptdist_2hr,7,14,0.10627929536787584,0.0025434282457732654,0.9736221762424179
sighail_rptdist_2hr,8,14,-0.0199978777223353,5.628610225777628e-05,0.963463096226508
sigwind_rptdist_2hr,8,14,0.04484358619890094,0.00019700135790221696,0.9826350805904369
hailone_rptdist_2hr,8,14,0.012277373580407813,0.0006472901759644272,0.9727909810134816
wind_rptdist_2hr,8,14,0.09700396121155364,0.0019735314604132806,0.9759541881924456
torn_rptdist_2hr,8,14,0.05048395353084878,0.0003201272065911026,0.9907122939944726
any_rptdist_2hr,8,14,0.10059105127303469,0.0025434282457732654,0.972116986187478
sighail_rptdist_2hr,9,14,0.00122992765718144,5.628610225777628e-05,0.9496805803775602
sigwind_rptdist_2hr,9,14,0.03342370178181231,0.00019700135790221696,0.9845567249510164
hailone_rptdist_2hr,9,14,0.02540424009526676,0.0006472901759644272,0.9719648147768357
wind_rptdist_2hr,9,14,0.0812628881449644,0.0019735314604132806,0.9775072185190377
torn_rptdist_2hr,9,14,0.0501558331950388,0.0003201272065911026,0.9871944075152707
any_rptdist_2hr,9,14,0.08353127486429557,0.0025434282457732654,0.973174927058195
sighail_rptdist_2hr,ensmean,14,0.0045904226472887055,5.628610225777628e-05,0.9669049872293717
sigwind_rptdist_2hr,ensmean,14,0.0414776127618941,0.00019700135790221696,0.9855649222244227
hailone_rptdist_2hr,ensmean,14,0.031384176078098514,0.0006472901759644272,0.9740084015504622
wind_rptdist_2hr,ensmean,14,0.1145055350304649,0.0019735314604132806,0.9789789388178702
torn_rptdist_2hr,ensmean,14,0.05546823602661921,0.0003201272065911026,0.9899841687181001
any_rptdist_2hr,ensmean,14,0.11629117398275679,0.0025434282457732654,0.9746866610571677
sighail_rptdist_2hr,0,15,0.0005480677035358816,3.5178813911110175e-05,0.9856380957741723
sigwind_rptdist_2hr,0,15,0.015128761762522536,0.00019700135790221696,0.9849797392937316
hailone_rptdist_2hr,0,15,0.024743277249490103,0.0006824689898755373,0.9751250662502909
wind_rptdist_2hr,0,15,0.1039496384791192,0.0023182838367421603,0.9782106285626774
torn_rptdist_2hr,0,15,0.04055928739486103,0.00036937754606665684,0.9876717046260642
any_rptdist_2hr,0,15,0.11015894242762181,0.0029550203685332547,0.9751202648851737
sighail_rptdist_2hr,1,15,-0.001207134976668467,3.5178813911110175e-05,0.9899063155228459
sigwind_rptdist_2hr,1,15,0.025780424932481116,0.00019700135790221696,0.9850171241483793
hailone_rptdist_2hr,1,15,0.027543718211074597,0.0006824689898755373,0.9762044233927436
wind_rptdist_2hr,1,15,0.11817219191516293,0.0023182838367421603,0.9774005078815186
torn_rptdist_2hr,1,15,0.04257741176484553,0.00036937754606665684,0.9867643088654712
any_rptdist_2hr,1,15,0.12012305590651096,0.0029550203685332547,0.9742758526659387
sighail_rptdist_2hr,2,15,-0.003508589162696696,3.5178813911110175e-05,0.9907866963117234
sigwind_rptdist_2hr,2,15,-0.005562381344684564,0.00019700135790221696,0.9766904174637914
hailone_rptdist_2hr,2,15,0.014326971716252634,0.0006824689898755373,0.9745610405610737
wind_rptdist_2hr,2,15,0.0953638609191505,0.0023182838367421603,0.9775075977807508
torn_rptdist_2hr,2,15,0.03991571664494209,0.00036937754606665684,0.9877580921479189
any_rptdist_2hr,2,15,0.10260699029501164,0.0029550203685332547,0.9742831592029519
sighail_rptdist_2hr,3,15,-0.0015509983346511103,3.5178813911110175e-05,0.9897662989178616
sigwind_rptdist_2hr,3,15,0.030634817800597847,0.00019700135790221696,0.9795481911510866
hailone_rptdist_2hr,3,15,0.0320262843375948,0.0006824689898755373,0.9750470484125406
wind_rptdist_2hr,3,15,0.10553079463030246,0.0023182838367421603,0.9775558576596448
torn_rptdist_2hr,3,15,0.035716860867975875,0.00036937754606665684,0.9873897008980783
any_rptdist_2hr,3,15,0.10982190048875806,0.0029550203685332547,0.9744209480159318
sighail_rptdist_2hr,4,15,-0.012855984534501541,3.5178813911110175e-05,0.9859216469892911
sigwind_rptdist_2hr,4,15,0.015142651510018257,0.00019700135790221696,0.9776728851607637
hailone_rptdist_2hr,4,15,0.01832407800522895,0.0006824689898755373,0.9759967720085607
wind_rptdist_2hr,4,15,0.0979228836809275,0.0023182838367421603,0.9758865431248367
torn_rptdist_2hr,4,15,0.04491113408739278,0.00036937754606665684,0.9883771161381778
any_rptdist_2hr,4,15,0.10041578305449206,0.0029550203685332547,0.9735735724383394
sighail_rptdist_2hr,5,15,-0.0010265679321459498,3.5178813911110175e-05,0.990249672825521
sigwind_rptdist_2hr,5,15,0.014751448249434196,0.00019700135790221696,0.9818972794884193
hailone_rptdist_2hr,5,15,0.027163407199102707,0.0006824689898755373,0.9773700274901508
wind_rptdist_2hr,5,15,0.1054705965416537,0.0023182838367421603,0.9778251273980274
torn_rptdist_2hr,5,15,0.04354146734871056,0.00036937754606665684,0.988156145068697
any_rptdist_2hr,5,15,0.11360364538543533,0.0029550203685332547,0.975410069151469
sighail_rptdist_2hr,6,15,-0.010792287298849956,3.5178813911110175e-05,0.9838198148122088
sigwind_rptdist_2hr,6,15,0.022350100590853184,0.00019700135790221696,0.9824547536444892
hailone_rptdist_2hr,6,15,0.023136941173116043,0.0006824689898755373,0.9730475725356308
wind_rptdist_2hr,6,15,0.10801180147451628,0.0023182838367421603,0.976213931251661
torn_rptdist_2hr,6,15,0.038023626522247334,0.00036937754606665684,0.9835778577804993
any_rptdist_2hr,6,15,0.1125443142739535,0.0029550203685332547,0.9729815203208677
sighail_rptdist_2hr,7,15,-0.0059235958200223315,3.5178813911110175e-05,0.9851680902860842
